
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. Z =            0,085                                                                                

Point-2[12,3](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,098                                                                                

Point-2[12,4](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,111                                                                                

Point-2[12,5](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,122                                                                                

Point-2[12,6](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,132                                                                                

Point-2[12,7](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,139                                                                                

Point-2[12,8](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,143                                                                                

Point-2[12,9](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,147                                                                                

Point-2[12,10](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,146                                                                                

Point-2[12,11](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,143                                                                                

Point-2[12,12](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,139                                                                                

Point-2[12,13](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,131                                                                                

Point-2[12,14](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,121                                                                                

Point-2[12,15](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,109                                                                                

Point-2[12,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[13,1](De 1 pt) 
     Coord. X =          120,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,065                                                                                

Point-2[13,2](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           10,001                                                                                
