
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,127                                                                                

Point-5[11,2](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =           -0,049                                                                                

Point-5[11,3](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,017                                                                                

Point-5[11,4](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,066                                                                                

Point-5[11,5](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,111                                                                                

Point-5[11,6](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,161                                                                                

Point-5[11,7](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,202                                                                                

Point-5[11,8](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,441                                                                                

Point-5[11,9](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,444                                                                                

Point-5[11,10](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,746                                                                                

Point-5[11,11](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,701                                                                                

Point-5[11,12](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,737                                                                                

Point-5[11,13](De 1 pt) 
     Coord. X =          100,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,651                                                                                

Point-5[12,1](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,114                                                                                

Point-5[12,2](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =           -0,072                                                                                

Point-5[12,3](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =           -0,014                                                                                

Point-5[12,4](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,036                                                                                

Point-5[12,5](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,080                                                                                

Point-5[12,6](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,124                                                                                

Point-5[12,7](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,177                                                                                

Point-5[12,8](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,394                                                                                

Point-5[12,9](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,453                                                                                

Point-5[12,10](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,734                                                                                

Point-5[12,11](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,701                                                                                

Point-5[12,12](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,720                                                                                

Point-5[12,13](De 1 pt) 
     Coord. X =          110,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,657                                                                                

Point-5[13,1](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,086                                                                                

Point-5[13,2](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =           -0,062                                                                                

Point-5[13,3](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =           -0,028                                                                                

Point-5[13,4](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,008                                                                                

Point-5[13,5](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,055                                                                                

Point-5[13,6](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,100                                                                                

Point-5[13,7](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,157                                                                                

Point-5[13,8](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,342                                                                                

Point-5[13,9](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,467                                                                                

Point-5[13,10](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,710                                                                                

Point-5[13,11](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,705                                                                                

Point-5[13,12](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,704                                                                                

Point-5[13,13](De 1 pt) 
     Coord. X =          120,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,646                                                                                

Plan-1(De 174 pt) 
     Coord. X =           58,340                                                                                
     Coord. Y =           58,307                                                                                
     Coord. Z =            0,390                                                                                
   Angle (XY) =          -73,113                                                                                
      Angle X =           89,865                                                                                
      Angle Y =           90,444                                                                                
      Angle Z =            0,464                                                                                
     Planéité =                                            0,486                                                
    Plan. min =                                            0,192                                                
    Plan. max =                                            0,295                                                

